match_id,date,home_team,away_team,home_score,away_score,tournament,neutral_site,home_elo_pre_x,away_elo_pre_x,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_xg,away_xg,competition_importance,result_label,goal_margin,total_goals,tournament_group,home_match_id,home_neutral_site,home_tournament_group,home_competition_importance,home_elo_pre_y,home_goals_for,home_goals_against,home_shots_for,home_shots_on_target_for,home_xg_for,home_xg_against,home_points,home_win_flag,home_goal_diff,home_form_points_last5,home_goal_diff_form_last5,home_goals_for_last5,home_goals_against_last5,home_shots_last5,home_shots_on_target_last5,home_xg_last5,home_xga_last5,home_win_rate_last5,home_elo_last,home_matches_played_prior,away_match_id,away_neutral_site,away_tournament_group,away_competition_importance,away_elo_pre_y,away_goals_for,away_goals_against,away_shots_for,away_shots_on_target_for,away_xg_for,away_xg_against,away_points,away_win_flag,away_goal_diff,away_form_points_last5,away_goal_diff_form_last5,away_goals_for_last5,away_goals_against_last5,away_shots_last5,away_shots_on_target_last5,away_xg_last5,away_xga_last5,away_win_rate_last5,away_elo_last,away_matches_played_prior,elo_diff,form_points_diff,goal_diff_form_diff,goals_for_diff,goals_against_diff,shots_diff,shots_on_target_diff,xg_diff,xga_diff,win_rate_diff,matches_played_diff
38,2012-02-03,Cameroon,Paraguay,0,0,Qualifier,0,1708.6,1762.6,4,6,0,2,0.79,1.2,0.85,draw,0,0,qualifier,38,0,qualifier,0.85,1708.6,0,0,4,0,0.79,1.2,1,0,0,2.25,1.0,2.0,1.0,7.25,2.5,1.0025,1.28,0.75,1698.3,4,38,0,qualifier,0.85,1762.6,0,0,6,2,1.2,0.79,1,0,0,2.0,1.3333333333333333,2.3333333333333335,1.0,9.333333333333334,3.6666666666666665,0.9966666666666667,1.1533333333333333,0.6666666666666666,1740.8,3,-42.5,0.25,-0.33333333333333326,-0.3333333333333335,0.0,-2.083333333333334,-1.1666666666666665,0.005833333333333246,-0.1266666666666667,0.08333333333333337,1
39,2012-02-03,Spain,Japan,2,2,World Cup,1,1905.8,1837.9,10,5,4,2,1.66,1.54,1.0,draw,0,4,world_cup,39,1,world_cup,1.0,1905.8,2,2,10,4,1.66,1.54,1,0,0,1.25,0.0,1.4228333333333334,1.2066666666666668,8.850666666666667,2.909,1.433441666666667,1.1613083333333334,0.4,1791.0174,0,39,1,world_cup,1.0,1837.9,2,2,5,2,1.54,1.66,1,0,0,3.0,3.0,3.0,0.0,7.0,3.0,1.84,1.6,1.0,1813.3,1,-22.282600000000002,-1.75,-3.0,-1.5771666666666666,-1.2066666666666668,1.8506666666666671,-0.09100000000000019,-0.40655833333333313,0.4386916666666667,-0.6,-1
40,2012-02-03,France,Czech Republic,0,1,Continental Cup,1,1981.9,1728.2,13,6,4,3,1.91,0.93,0.92,away_win,-1,1,continental,40,1,continental,0.92,1981.9,0,1,13,4,1.91,0.93,0,0,-1,3.0,1.0,2.0,1.0,12.0,4.0,2.16,0.98,1.0,1959.1,1,40,1,continental,0.92,1728.2,1,0,6,3,0.93,1.91,3,1,1,0.3333333333333333,-1.3333333333333333,1.3333333333333333,2.6666666666666665,6.333333333333333,2.3333333333333335,1.3433333333333335,1.1866666666666668,0.0,1737.6,3,221.5,2.6666666666666665,2.333333333333333,0.6666666666666667,1.6666666666666665,5.666666666666667,1.6666666666666665,0.8166666666666667,0.20666666666666678,1.0,-2
43,2012-02-04,Sweden,Austria,2,2,Nations League,0,1800.5,1831.0,9,6,2,3,1.32,1.41,0.75,draw,0,4,nations_league,43,0,nations_league,0.75,1800.5,2,2,9,2,1.32,1.41,1,0,0,1.3333333333333333,0.0,1.3333333333333333,1.3333333333333333,6.333333333333333,2.0,1.1333333333333333,1.3533333333333335,0.3333333333333333,1760.1,3,43,0,nations_league,0.75,1831.0,2,2,6,3,1.41,1.32,1,0,0,3.0,2.0,2.5,0.5,9.0,3.5,1.06,0.8999999999999999,1.0,1812.4,2,-52.30000000000018,-1.6666666666666667,-2.0,-1.1666666666666667,-0.8333333333333333,-2.666666666666667,-1.5,0.07333333333333325,-0.4533333333333336,-0.6666666666666667,1
41,2012-02-04,Turkey,Germany,0,2,Continental Cup,1,1731.4,1913.5,4,8,2,3,0.68,1.48,0.92,away_win,-2,2,continental,41,1,continental,0.92,1731.4,0,2,4,2,0.68,1.48,0,0,-2,0.0,-3.5,0.5,4.0,7.0,2.5,1.08,1.5150000000000001,0.0,1772.8,2,41,1,continental,0.92,1913.5,2,0,8,3,1.48,0.68,3,1,2,1.25,0.0,1.4228333333333334,1.2066666666666668,8.850666666666667,2.909,1.433441666666667,1.1613083333333334,0.4,1791.0174,0,-18.217399999999998,-1.25,-3.5,-0.9228333333333334,-2.793333333333333,-1.8506666666666671,-0.4089999999999998,-0.3534416666666669,-0.35369166666666674,-0.4,2
42,2012-02-04,Saudi Arabia,Austria,0,3,Qualifier,0,1684.0,1812.4,5,9,3,3,1.42,0.74,0.85,away_win,-3,3,qualifier,42,0,qualifier,0.85,1684.0,0,3,5,3,1.42,0.74,0,0,-3,0.0,-1.0,1.5,2.5,6.0,3.0,0.71,1.24,0.0,1692.4,2,42,0,qualifier,0.85,1812.4,3,0,9,3,0.74,1.42,3,1,3,3.0,1.0,2.0,1.0,9.0,4.0,1.38,0.38,1.0,1834.8,1,-142.39999999999986,-3.0,-2.0,-0.5,-1.5,-3.0,-1.0,-0.6699999999999999,-0.86,-1.0,1
45,2012-02-07,Wales,Spain,1,1,World Cup,1,1757.4,1914.5,12,11,5,4,0.87,1.93,1.0,draw,0,2,world_cup,45,1,world_cup,1.0,1757.4,1,1,12,5,0.87,1.93,1,0,0,0.0,-1.6666666666666667,0.3333333333333333,2.0,4.666666666666667,1.3333333333333333,1.3,0.9766666666666667,0.0,1734.1,3,45,1,world_cup,1.0,1914.5,1,1,11,4,1.93,0.87,1,0,0,1.0,0.0,2.0,2.0,10.0,4.0,1.66,1.54,0.0,1905.8,1,-171.70000000000005,-1.0,-1.6666666666666667,-1.6666666666666667,0.0,-5.333333333333333,-2.666666666666667,-0.3599999999999999,0.5633333333333334,0.0,2
46,2012-02-07,France,Paraguay,3,3,Nations League,1,1978.3,1717.1,16,6,6,3,2.19,1.05,0.75,draw,0,6,nations_league,46,1,nations_league,0.75,1978.3,3,3,16,6,2.19,1.05,1,0,0,1.5,0.0,1.0,1.0,12.5,4.0,2.035,0.9550000000000001,0.5,1981.9,2,46,1,nations_league,0.75,1717.1,3,3,6,3,1.05,2.19,1,0,0,1.75,1.0,1.75,0.75,8.5,3.25,1.0474999999999999,1.0625,0.5,1762.6,4,219.30000000000018,-0.25,-1.0,-0.75,-0.25,4.0,0.75,0.9875000000000003,0.10749999999999993,0.0,-2
44,2012-02-07,Qatar,Turkey,0,3,Nations League,0,1646.1,1775.3,10,11,5,4,1.07,1.38,0.75,away_win,-3,3,nations_league,44,0,nations_league,0.75,1646.1,0,3,10,5,1.07,1.38,0,0,-3,0.5,-1.0,0.5,1.5,5.5,1.0,0.57,1.1400000000000001,0.0,1651.4,2,44,0,nations_league,0.75,1775.3,3,0,11,4,1.38,1.07,3,1,3,0.0,-3.0,0.3333333333333333,3.3333333333333335,6.0,2.3333333333333335,0.9466666666666668,1.5033333333333332,0.0,1731.4,3,-80.0,0.5,2.0,0.16666666666666669,1.8333333333333335,-0.5,-1.3333333333333335,-0.3766666666666668,0.36333333333333306,0.0,-1
47,2012-02-08,Argentina,Australia,3,0,Nations League,1,1985.3,1731.9,15,6,7,2,2.0,0.61,0.75,home_win,3,3,nations_league,47,1,nations_league,0.75,1985.3,3,0,15,7,2.0,0.61,3,1,3,0.0,-1.0,0.0,1.0,5.0,3.0,1.87,1.62,0.0,1994.9,1,47,1,nations_league,0.75,1731.9,0,3,6,2,0.61,2.0,0,0,-3,1.25,0.0,1.4228333333333334,1.2066666666666668,8.850666666666667,2.909,1.433441666666667,1.1613083333333334,0.4,1791.0174,0,203.88260000000014,-1.25,-1.0,-1.4228333333333334,0.20666666666666678,-3.850666666666667,0.09100000000000019,0.43655833333333316,-0.4586916666666667,-0.4,1
48,2012-02-09,Saudi Arabia,Wales,3,2,Friendly,1,1678.0,1715.9,8,5,3,3,1.44,0.64,0.5,home_win,1,5,friendly,48,1,friendly,0.5,1678.0,3,2,8,3,1.44,0.64,3,1,1,0.0,-1.6666666666666667,1.0,2.6666666666666665,5.666666666666667,3.0,0.9466666666666667,1.0733333333333333,0.0,1684.0,3,48,1,friendly,0.5,1715.9,2,3,5,3,0.64,1.44,0,0,-1,0.25,-1.25,0.5,1.75,6.5,2.25,1.1925000000000001,1.2149999999999999,0.0,1757.4,4,-73.40000000000009,-0.25,-0.41666666666666674,0.5,-0.9166666666666665,-0.833333333333333,0.75,-0.24583333333333346,0.1416666666666666,0.0,-1
49,2012-02-09,Italy,Norway,0,2,World Cup,1,1873.4,1758.6,6,5,0,4,1.56,0.71,1.0,away_win,-2,2,world_cup,49,1,world_cup,1.0,1873.4,0,2,6,0,1.56,0.71,0,0,-2,1.25,0.0,1.4228333333333334,1.2066666666666668,8.850666666666667,2.909,1.433441666666667,1.1613083333333334,0.4,1791.0174,0,49,1,world_cup,1.0,1758.6,2,0,5,4,0.71,1.56,3,1,2,0.0,-1.5,1.0,2.5,6.5,2.0,1.21,1.9300000000000002,0.0,1790.9,2,0.11739999999986139,1.25,1.5,0.4228333333333334,1.2933333333333332,2.350666666666667,0.9089999999999998,0.22344166666666698,0.7686916666666668,0.4,-2
50,2012-02-10,Germany,Wales,3,1,Qualifier,0,1923.3,1707.5,16,8,8,4,2.25,0.77,0.85,home_win,2,4,qualifier,50,0,qualifier,0.85,1923.3,3,1,16,8,2.25,0.77,3,1,2,3.0,2.0,2.0,0.0,8.0,3.0,1.48,0.68,1.0,1913.5,1,50,0,qualifier,0.85,1707.5,1,3,8,4,0.77,2.25,0,0,-2,0.2,-1.2,0.8,2.0,6.2,2.4,1.082,1.26,0.0,1715.9,5,197.5999999999999,2.8,3.2,1.2,2.0,1.7999999999999998,0.6000000000000001,0.3979999999999999,0.58,1.0,-4
51,2012-02-10,Brazil,Algeria,2,1,Qualifier,1,2000.8,1740.1,16,8,6,4,1.93,0.6,0.85,home_win,1,3,qualifier,51,1,qualifier,0.85,2000.8,2,1,16,6,1.93,0.6,3,1,1,3.0,1.5,2.0,0.5,12.0,3.0,2.18,1.625,1.0,1983.3,2,51,1,qualifier,0.85,1740.1,1,2,8,4,0.6,1.93,0,0,-1,0.0,-1.0,1.0,2.0,5.0,2.0,1.1,1.57,0.0,1747.3,1,236.0,3.0,2.5,1.0,1.5,7.0,1.0,1.08,-0.05499999999999994,1.0,1
52,2012-02-11,South Korea,Belgium,2,2,Qualifier,0,1794.7,1883.6,10,8,4,2,1.71,1.54,0.85,draw,0,4,qualifier,52,0,qualifier,0.85,1794.7,2,2,10,4,1.71,1.54,1,0,0,3.0,1.0,1.0,0.0,7.0,2.0,1.51,1.12,1.0,1788.8,1,52,0,qualifier,0.85,1883.6,2,2,8,2,1.54,1.71,1,0,0,2.0,1.0,1.5,0.5,13.0,3.0,1.8,0.75,0.5,1869.3,2,-80.5,1.0,0.0,-0.5,0.5,-6.0,-1.0,-0.29000000000000004,-0.3700000000000001,0.5,-1
53,2012-02-11,England,Wales,0,1,World Cup,1,1906.1,1708.6,6,8,2,4,2.14,1.11,1.0,away_win,-1,1,world_cup,53,1,world_cup,1.0,1906.1,0,1,6,2,2.14,1.11,0,0,-1,1.6,0.6,2.0,1.4,7.8,2.8,1.5239999999999998,1.57,0.4,1976.3,5,53,1,world_cup,1.0,1708.6,1,0,8,4,1.11,2.14,3,1,1,0.2,-1.2,1.0,2.2,7.0,3.2,0.924,1.6079999999999999,0.0,1707.5,6,268.79999999999995,1.4000000000000001,1.7999999999999998,1.0,0.8000000000000003,0.7999999999999998,-0.40000000000000036,0.5999999999999998,0.03799999999999981,0.4,-1
54,2012-02-11,Portugal,South Africa,2,3,Qualifier,0,1906.6,1668.4,12,6,4,3,2.22,0.45,0.85,away_win,-1,5,qualifier,54,0,qualifier,0.85,1906.6,2,3,12,4,2.22,0.45,0,0,-1,3.0,1.0,2.0,1.0,12.0,2.0,1.52,0.9,1.0,1894.9,1,54,0,qualifier,0.85,1668.4,3,2,6,3,0.45,2.22,3,1,1,0.0,-1.5,0.5,2.0,9.0,2.0,1.085,0.9550000000000001,0.0,1678.6,2,216.30000000000018,3.0,2.5,1.5,1.0,3.0,0.0,0.43500000000000005,0.05500000000000005,1.0,-1
55,2012-02-12,England,Iran,0,2,Nations League,0,1891.0,1738.9,15,7,6,2,2.01,1.02,0.75,away_win,-2,2,nations_league,55,0,nations_league,0.75,1891.0,0,2,15,6,2.01,1.02,0,0,-2,1.0,0.0,1.4,1.4,7.4,2.4,1.6119999999999997,1.504,0.2,1906.1,6,55,0,nations_league,0.75,1738.9,2,0,7,2,1.02,2.01,3,1,2,1.25,0.0,1.4228333333333334,1.2066666666666668,8.850666666666667,2.909,1.433441666666667,1.1613083333333334,0.4,1791.0174,0,115.08259999999996,-0.25,0.0,-0.022833333333333483,-0.19333333333333313,-1.4506666666666668,-0.5089999999999999,0.1785583333333327,-0.3426916666666666,-0.2,6
57,2012-02-13,Czech Republic,Ivory Coast,1,0,Friendly,1,1749.6,1752.5,6,5,1,3,0.95,1.49,0.5,home_win,1,1,friendly,57,1,friendly,0.5,1749.6,1,0,6,1,0.95,1.49,3,1,1,1.0,-0.75,1.25,2.0,6.25,2.5,1.24,1.3675,0.25,1728.2,4,57,1,friendly,0.5,1752.5,0,1,5,3,1.49,0.95,0,0,-1,1.3333333333333333,-0.3333333333333333,1.0,1.3333333333333333,7.666666666666667,4.0,0.6933333333333334,1.1700000000000002,0.3333333333333333,1747.4,3,-19.200000000000045,-0.33333333333333326,-0.4166666666666667,0.25,-0.6666666666666667,-1.416666666666667,-1.5,0.5466666666666666,-0.1974999999999998,-0.08333333333333331,1
56,2012-02-13,Peru,Ghana,1,1,Nations League,0,1691.3,1686.2,12,4,3,1,1.22,1.47,0.75,draw,0,2,nations_league,56,0,nations_league,0.75,1691.3,1,1,12,3,1.22,1.47,1,0,0,1.25,0.0,1.4228333333333334,1.2066666666666668,8.850666666666667,2.909,1.433441666666667,1.1613083333333334,0.4,1791.0174,0,56,0,nations_league,0.75,1686.2,1,1,4,1,1.47,1.22,1,0,0,1.0,0.0,0.6666666666666666,0.6666666666666666,7.666666666666667,2.6666666666666665,0.8666666666666667,1.21,0.0,1712.9,3,78.11739999999986,0.25,0.0,0.7561666666666668,-0.5400000000000001,1.1840000000000002,0.2423333333333333,0.5667750000000003,0.04869166666666658,0.4,-3
59,2012-02-13,Austria,Japan,1,0,Qualifier,0,1791.2,1852.9,9,5,2,1,1.89,1.55,0.85,home_win,1,1,qualifier,59,0,qualifier,0.85,1791.2,1,0,9,2,1.89,1.55,3,1,1,2.3333333333333335,1.3333333333333333,2.3333333333333335,1.0,8.0,3.3333333333333335,1.1766666666666665,1.04,0.6666666666666666,1831.0,3,59,0,qualifier,0.85,1852.9,0,1,5,1,1.55,1.89,0,0,-1,2.0,1.5,2.5,1.0,6.0,2.5,1.69,1.63,0.5,1837.9,2,-6.900000000000091,0.3333333333333335,-0.16666666666666674,-0.16666666666666652,0.0,2.0,0.8333333333333335,-0.5133333333333334,0.5899999999999999,0.16666666666666663,1
58,2012-02-13,Argentina,Italy,0,1,Continental Cup,0,1978.7,1894.1,16,6,5,1,2.21,1.36,0.92,away_win,-1,1,continental,58,0,continental,0.92,1978.7,0,1,16,5,2.21,1.36,0,0,-1,1.5,1.0,1.5,0.5,10.0,5.0,1.935,1.115,0.5,1985.3,2,58,0,continental,0.92,1894.1,1,0,6,1,1.36,2.21,3,1,1,0.0,-2.0,0.0,2.0,6.0,0.0,1.56,0.71,0.0,1873.4,1,111.89999999999986,1.5,3.0,1.5,1.5,4.0,5.0,0.375,-0.405,0.5,1
60,2012-02-14,Ecuador,Switzerland,2,0,Continental Cup,1,1771.9,1854.0,8,4,3,0,1.28,1.37,0.92,home_win,2,2,continental,60,1,continental,0.92,1771.9,2,0,8,3,1.28,1.37,3,1,2,3.0,1.0,2.5,1.5,7.5,2.5,0.785,1.315,1.0,1752.9,2,60,1,continental,0.92,1854.0,0,2,4,0,1.37,1.28,0,0,-2,0.0,-1.6666666666666667,0.3333333333333333,2.0,7.333333333333333,2.3333333333333335,1.3633333333333333,1.53,0.0,1837.9,3,-85.0,3.0,2.666666666666667,2.1666666666666665,0.5,0.16666666666666696,0.16666666666666652,-0.5783333333333333,0.21500000000000008,1.0,-1
61,2012-02-15,United States,Qatar,2,1,Continental Cup,0,1840.1,1672.1,11,4,3,2,1.67,1.04,0.92,home_win,1,3,continental,61,0,continental,0.92,1840.1,2,1,11,3,1.67,1.04,3,1,1,1.25,0.0,1.4228333333333334,1.2066666666666668,8.850666666666667,2.909,1.433441666666667,1.1613083333333334,0.4,1791.0174,0,61,0,continental,0.92,1672.1,1,2,4,2,1.04,1.67,0,0,-1,0.3333333333333333,-1.6666666666666667,0.3333333333333333,2.0,7.0,2.3333333333333335,0.7366666666666667,1.22,0.0,1646.1,3,144.91740000000004,0.9166666666666667,1.6666666666666667,1.0895000000000001,0.7933333333333332,1.8506666666666671,0.5756666666666663,0.6967750000000003,0.058691666666666586,0.4,-3
62,2012-02-16,Chile,Ukraine,0,1,Nations League,1,1777.0,1777.3,9,4,3,3,1.58,1.3,0.75,away_win,-1,1,nations_league,62,1,nations_league,0.75,1777.0,0,1,9,3,1.58,1.3,0,0,-1,1.25,0.0,1.4228333333333334,1.2066666666666668,8.850666666666667,2.909,1.433441666666667,1.1613083333333334,0.4,1791.0174,0,62,1,nations_league,0.75,1777.3,1,0,4,3,1.3,1.58,3,1,1,1.5,0.0,1.5,1.5,5.5,2.0,0.9400000000000001,1.53,0.5,1756.0,2,35.01739999999995,-0.25,0.0,-0.0771666666666666,0.2933333333333332,3.350666666666667,0.9089999999999998,0.4934416666666669,0.36869166666666664,-0.09999999999999998,-2
63,2012-02-18,Argentina,Chile,1,1,Continental Cup,0,1956.2,1726.3,15,4,6,1,2.06,1.04,0.92,draw,0,2,continental,63,0,continental,0.92,1956.2,1,1,15,6,2.06,1.04,1,0,0,1.0,0.3333333333333333,1.0,0.6666666666666666,12.0,5.0,2.026666666666667,1.1966666666666668,0.3333333333333333,1978.7,3,63,0,continental,0.92,1726.3,1,1,4,1,1.04,2.06,1,0,0,0.0,-1.0,0.0,1.0,9.0,3.0,1.58,1.3,0.0,1777.0,1,201.70000000000005,1.0,1.3333333333333333,1.0,0.33333333333333337,3.0,2.0,0.44666666666666677,0.10333333333333328,0.3333333333333333,2
64,2012-02-19,Denmark,New Zealand,3,1,World Cup,1,1822.0,1616.3,8,4,3,1,1.91,0.72,1.0,home_win,2,4,world_cup,64,1,world_cup,1.0,1822.0,3,1,8,3,1.91,0.72,3,1,2,1.5,-1.0,0.5,1.5,6.5,1.0,1.6800000000000002,1.48,0.5,1864.0,2,64,1,world_cup,1.0,1616.3,1,3,4,1,0.72,1.91,0,0,-2,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.0,6.333333333333333,2.3333333333333335,0.9266666666666667,1.1366666666666667,0.3333333333333333,1633.7,3,230.29999999999995,-0.16666666666666674,-1.6666666666666665,-1.1666666666666667,-0.5,0.16666666666666696,-1.3333333333333335,0.7533333333333334,-0.34333333333333327,0.16666666666666669,-1
65,2012-02-21,Belgium,South Africa,3,0,Continental Cup,1,1865.6,1643.8,8,7,3,1,1.67,1.29,0.92,home_win,3,3,continental,65,1,continental,0.92,1865.6,3,0,8,3,1.67,1.29,3,1,3,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.0,11.333333333333334,2.6666666666666665,1.7133333333333336,1.07,0.3333333333333333,1883.6,3,65,1,continental,0.92,1643.8,0,3,7,1,1.29,1.67,0,0,-3,1.0,-0.6666666666666666,1.3333333333333333,2.0,8.0,2.3333333333333335,0.8733333333333334,1.376666666666667,0.3333333333333333,1668.4,3,215.19999999999982,0.6666666666666667,1.3333333333333333,0.3333333333333335,1.0,3.333333333333334,0.33333333333333304,0.8400000000000002,0.30666666666666687,0.0,0
66,2012-02-21,England,Japan,4,0,Friendly,0,1937.9,1800.5,11,10,4,3,2.17,1.64,0.5,home_win,4,4,friendly,66,0,friendly,0.5,1937.9,4,0,11,4,2.17,1.64,3,1,4,0.8,-0.4,1.2,1.6,7.8,3.0,1.8359999999999999,1.458,0.2,1891.0,7,66,0,friendly,0.5,1800.5,0,4,10,3,1.64,2.17,0,0,-4,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,5.666666666666667,2.0,1.6433333333333333,1.7166666666666668,0.3333333333333333,1852.9,3,38.09999999999991,-0.5333333333333332,-1.0666666666666667,-0.4666666666666668,-0.6000000000000001,2.133333333333333,1.0,0.19266666666666654,0.2586666666666668,-0.1333333333333333,4
67,2012-02-21,Mexico,Czech Republic,1,0,Friendly,1,1821.0,1736.9,8,5,2,1,1.49,0.9,0.5,home_win,1,1,friendly,67,1,friendly,0.5,1821.0,1,0,8,2,1.49,0.9,3,1,1,0.0,-1.0,0.0,1.0,8.0,3.0,1.12,1.76,0.0,1826.8,1,67,1,friendly,0.5,1736.9,0,1,5,1,0.9,1.49,0,0,-1,1.4,-0.4,1.2,1.6,6.2,2.2,1.182,1.392,0.4,1749.6,5,77.20000000000005,-1.4,-0.6,-1.2,0.6000000000000001,1.7999999999999998,0.7999999999999998,-0.06199999999999983,-0.3680000000000001,-0.4,-4
68,2012-02-21,Nigeria,Mexico,0,1,Qualifier,0,1758.4,1810.6,7,10,3,3,1.28,1.24,0.85,away_win,-1,1,qualifier,68,0,qualifier,0.85,1758.4,0,1,7,3,1.28,1.24,0,0,-1,1.25,0.0,1.4228333333333334,1.2066666666666668,8.850666666666667,2.909,1.433441666666667,1.1613083333333334,0.4,1791.0174,0,68,0,qualifier,0.85,1810.6,1,0,10,3,1.24,1.28,3,1,1,1.5,0.0,0.5,0.5,8.0,2.5,1.3050000000000002,1.33,0.5,1821.0,2,-29.982600000000048,-0.25,0.0,0.9228333333333334,-0.7066666666666668,0.8506666666666671,0.4089999999999998,0.1284416666666668,0.16869166666666668,-0.09999999999999998,-2
69,2012-02-22,New Zealand,Belgium,0,0,Qualifier,0,1629.0,1894.2,9,8,1,2,0.76,0.87,0.85,draw,0,0,qualifier,69,0,qualifier,0.85,1629.0,0,0,9,1,0.76,0.87,1,0,0,1.25,0.0,1.5,1.5,5.75,2.0,0.875,1.33,0.25,1616.3,4,69,0,qualifier,0.85,1894.2,0,0,8,2,0.87,0.76,1,0,0,2.0,1.25,2.0,0.75,10.5,2.75,1.7025000000000001,1.125,0.5,1865.6,4,-249.29999999999995,-0.75,-1.25,-0.5,-0.75,-4.75,-0.75,-0.8275000000000001,-0.20500000000000007,-0.25,0
70,2012-02-23,Netherlands,Peru,3,1,World Cup,1,1881.2,1745.7,9,5,4,1,2.01,0.6,1.0,home_win,2,4,world_cup,70,1,world_cup,1.0,1881.2,3,1,9,4,2.01,0.6,3,1,2,1.25,0.0,1.4228333333333334,1.2066666666666668,8.850666666666667,2.909,1.433441666666667,1.1613083333333334,0.4,1791.0174,0,70,1,world_cup,1.0,1745.7,1,3,5,1,0.6,2.01,0,0,-2,1.0,0.0,1.0,1.0,12.0,3.0,1.22,1.47,0.0,1691.3,1,99.7174,0.25,0.0,0.4228333333333334,-0.20666666666666678,-3.149333333333333,-0.09100000000000019,0.21344166666666697,0.3086916666666666,0.4,-1
71,2012-02-23,Ivory Coast,Paraguay,1,1,Friendly,1,1729.6,1753.3,7,6,2,3,1.52,1.15,0.5,draw,0,2,friendly,71,1,friendly,0.5,1729.6,1,1,7,2,1.52,1.15,1,0,0,1.0,-0.5,0.75,1.25,7.0,3.75,0.8925000000000001,1.115,0.25,1752.5,4,71,1,friendly,0.5,1753.3,1,1,6,3,1.15,1.52,1,0,0,1.6,0.8,2.0,1.2,8.0,3.2,1.048,1.288,0.4,1717.1,5,35.40000000000009,-0.6000000000000001,-1.3,-1.25,-0.050000000000000044,-1.0,0.5499999999999998,-0.15549999999999997,0.17300000000000004,-0.15000000000000002,-1
72,2012-02-23,Nigeria,Sweden,1,1,Qualifier,0,1758.6,1751.8,13,11,3,4,1.3,1.34,0.85,draw,0,2,qualifier,72,0,qualifier,0.85,1758.6,1,1,13,3,1.3,1.34,1,0,0,0.0,-1.0,0.0,1.0,7.0,3.0,1.28,1.24,0.0,1758.4,1,72,0,qualifier,0.85,1751.8,1,1,11,4,1.34,1.3,1,0,0,1.25,0.0,1.5,1.5,7.0,2.0,1.18,1.3675,0.25,1800.5,4,-42.09999999999991,-1.25,-1.0,-1.5,0.5,0.0,1.0,0.10000000000000009,0.12749999999999995,-0.25,-3
73,2012-02-23,Australia,Egypt,3,2,World Cup,1,1714.1,1720.5,7,6,3,2,0.58,0.81,1.0,home_win,1,5,world_cup,73,1,world_cup,1.0,1714.1,3,2,7,3,0.58,0.81,3,1,1,0.0,-3.0,0.0,3.0,6.0,2.0,0.61,2.0,0.0,1731.9,1,73,1,world_cup,1.0,1720.5,2,3,6,2,0.81,0.58,0,0,-1,1.25,0.0,1.4228333333333334,1.2066666666666668,8.850666666666667,2.909,1.433441666666667,1.1613083333333334,0.4,1791.0174,0,-59.11739999999986,-1.25,-3.0,-1.4228333333333334,-1.7933333333333332,-2.850666666666667,-0.9089999999999998,-0.823441666666667,-0.8386916666666666,-0.4,1
74,2012-02-27,Brazil,England,3,3,Continental Cup,0,1956.0,1927.5,7,7,3,4,1.66,1.6,0.92,draw,0,6,continental,74,0,continental,0.92,1956.0,3,3,7,3,1.66,1.6,1,0,0,3.0,1.3333333333333333,2.0,0.6666666666666666,13.333333333333334,4.0,2.0966666666666667,1.2833333333333334,1.0,2000.8,3,74,0,continental,0.92,1927.5,3,3,7,4,1.6,1.66,1,0,0,1.2,0.4,1.8,1.4,9.0,3.4,1.8820000000000001,1.592,0.4,1937.9,8,62.899999999999864,1.8,0.9333333333333332,0.19999999999999996,0.7333333333333333,4.333333333333334,0.6000000000000001,0.21466666666666656,0.30866666666666664,0.6,-5
75,2012-02-28,Japan,Ukraine,2,1,Nations League,1,1815.6,1742.2,9,4,3,2,1.47,1.3,0.75,home_win,1,3,nations_league,75,1,nations_league,0.75,1815.6,2,1,9,3,1.47,1.3,3,1,1,1.0,-0.5,1.25,1.75,6.75,2.25,1.6425,1.83,0.25,1800.5,4,75,1,nations_league,0.75,1742.2,1,2,4,2,1.3,1.47,0,0,-1,2.0,0.3333333333333333,1.3333333333333333,1.0,5.0,2.3333333333333335,1.06,1.5466666666666669,0.6666666666666666,1777.3,3,23.200000000000045,-1.0,-0.8333333333333333,-0.08333333333333326,-0.75,1.75,-0.08333333333333348,0.5825,-0.2833333333333332,-0.41666666666666663,1
76,2012-03-01,Uzbekistan,Peru,1,0,Friendly,0,1667.0,1725.9,6,12,2,2,1.04,0.67,0.5,home_win,1,1,friendly,76,0,friendly,0.5,1667.0,1,0,6,2,1.04,0.67,3,1,1,0.0,-2.0,1.0,3.0,9.0,4.0,0.89,1.44,0.0,1652.9,1,76,0,friendly,0.5,1725.9,0,1,12,2,0.67,1.04,0,0,-1,0.5,-1.0,1.0,2.0,8.5,2.0,0.9099999999999999,1.7399999999999998,0.0,1745.7,2,-92.79999999999995,-0.5,-1.0,0.0,-1.0,0.5,2.0,-0.019999999999999907,0.2999999999999998,0.0,-1
